,MSE,NMSE,NRMSD,PSNR,RMSD,basis_count,runtime
12548,4.237422355833791,0.000423202313381776,0.4857906181744028,41.85978607353968,2.0585000257065316,37,0.0523548920173198
12549,4.234858100025133,0.0004229461062162289,0.4859376718503393,41.86241498127637,2.0578770857427644,38,0.05632191093172878
12550,3.6210336065253976,0.0003616197157969345,0.5255133125505779,42.542478053795904,1.9029013654221276,39,0.05632394598796964
12551,3.411844569763918,0.0003407216345381025,0.5413839555803609,42.80091122672366,1.847117909004165,40,0.05777545494493097
12552,2.985097692739766,0.00029809213203289576,0.5787896089705495,43.38121812094804,1.727743526319739,41,0.0605531019391492
12553,2.6925637758514482,0.00026887181359405027,0.6094204178660162,43.829143621115065,1.640903341410288,42,0.06199959700461477
12554,2.4094117711143004,0.00024059025152352689,0.644235253146009,44.311693331232966,1.5522280022967956,43,0.06465113197918981
12555,2.3373779103554453,0.00023339567823241374,0.6540870221559261,44.44351425491779,1.5288485570374344,44,0.06435759493615478
12556,2.203180957632192,0.00021999267692614555,0.673712981019158,44.70030191600215,1.4843116106910275,45,0.06879209098406136
12557,1.8787309779852632,0.00018758952419828872,0.7295712336192802,45.392157644507805,1.3706680772474653,46,0.06844470102805644
12558,1.8001163414543324,0.000179738515677473,0.7453319059452665,45.57779786420806,1.3416841436993776,47,0.07187645591329783
12559,1.6563330054597925,0.00016537962299488057,0.7770092196369116,45.93932704811259,1.2869860160311737,48,0.07221429003402591
12560,1.4551270509969902,0.00014528692469139044,0.8289904792423408,46.50179446488943,1.206286471364489,49,0.07528608397115022
12561,1.350005900709089,0.00013478970574306218,0.860661084896042,46.82744694121203,1.1618975431203429,50,0.07884620106779039
12562,1.233604950471904,0.0001231663622750551,0.9003512010163418,47.21904257328411,1.1106776987370837,51,0.07848988100886345
12563,1.1145628655659645,0.00011127956486174252,0.9472131427202607,47.65975791507542,1.0557285946520367,52,0.08185986103489995
12564,1.0351053938740584,0.00010334559637139094,0.9828963315567322,47.98095789193223,1.0174012944133983,53,0.08387885999400169
12565,0.961938749264017,9.603988937059252e-05,1.0195916971799508,48.299329413285655,0.9807847619452583,54,0.08702663192525506
12566,0.8651269469897461,8.637337175791901e-05,1.0751277714143797,48.76000521227447,0.9301220065076119,55,0.08836216491181403
12567,0.8214905977108065,8.201640686056112e-05,1.1033129138004354,48.98477763742821,0.9063611850199712,56,0.09199853707104921
12568,0.7387565232834731,7.375574995004411e-05,1.1634543175915675,49.445790321041365,0.8595094666630921,57,0.09200161299668252
12569,0.7203350118859992,7.19164564103585e-05,1.1782372203328757,49.555458366932555,0.8487255221130087,58,0.09338729199953377
12570,0.6480958291370552,6.47038093782389e-05,1.2421681422062256,50.01441134336207,0.8050439920507794,59,0.09688131604343653
12571,0.5900827924574871,5.891163261594139e-05,1.301797774845408,50.42167410607359,0.7681684661957213,60,0.09863949008285999
12572,0.567457708892658,5.6652701938412464e-05,1.3274960878039275,50.591468606044224,0.7532978885491834,61,0.10099678800906986
12573,0.5154913470364811,5.146432177249365e-05,1.3928017704564453,51.00858981191824,0.7179772608073888,62,0.1051355479285121
12574,0.468787266450419,4.6801379636421564e-05,1.4605354302650397,51.4210455432849,0.6846804119079346,63,0.11174071999266744
12575,0.4493054123179728,4.4856321364746465e-05,1.4918637965419417,51.60538710746568,0.6703024782275333,64,0.11075145693030208
12576,0.38711193307156283,3.864700709505326e-05,1.6072436569599748,52.252438018267796,0.6221831989627836,65,0.11149138794280589
12577,0.3648635004642699,3.64257718926897e-05,1.6555213649156502,52.50949940473382,0.6040393202965101,66,0.10458697110880166
12578,0.3417477079608621,3.411795181352862e-05,1.7105949861043932,52.79374750351643,0.5845919157505192,67,0.1050459990510717
12579,0.29592100724606873,2.9542765730810014e-05,1.838281860362834,53.419045643209635,0.5439862197207469,68,0.11708175099920481
12580,0.28150496506978234,2.810352446251928e-05,1.8847639674018237,53.63594301704016,0.5305704148082349,69,0.12119224399793893
12581,0.26651962888693853,2.660745149850734e-05,1.9370257766817007,53.87351161001163,0.5162553911456408,70,0.12437753099948168
12582,0.2207141909524248,2.2034456900898585e-05,2.128554975049548,54.692501035821124,0.46980228921581985,71,0.13006762799341232
12583,0.2079151274502636,2.0756667440705005e-05,2.1930925298690336,54.951942720695435,0.4559771128579412,72,0.13001362199429423
12584,0.18679651984567114,1.864830671315242e-05,2.313745619990128,55.417115801189134,0.4321996296223206,73,0.13317710696719587
12585,0.1701567818262978,1.6987096913236264e-05,2.4242386357455246,55.8223109770324,0.41250064463743297,74,0.13293091801460832
12586,0.15192368325921915,1.516682206645236e-05,2.5655900317005704,56.31454879914597,0.3897738873490875,75,0.1345847579650581
12587,0.131097743507919,1.3087702802598211e-05,2.761864652028223,56.95485144315072,0.36207422375518394,76,0.140732083003968
12588,0.11990458778905613,1.1970258328672244e-05,2.887899661299026,57.34244560476708,0.3462724184642146,77,0.1442380240187049
12589,0.10324540869428375,1.0307129866466573e-05,3.1121794171834707,57.99209613111603,0.3213182358570452,78,0.1459105380345136
12590,0.09575660722789392,9.559505462495206e-06,3.231585307667773,58.31911610774349,0.3094456450297757,79,0.13835800997912884
12591,0.08051037732705278,8.037442456428923e-06,3.524309730610685,59.072284988179035,0.28374350622887,80,0.13379326497670263
12592,0.06853509703428287,6.841928437141123e-06,3.8198251515759707,59.771673288674336,0.26179208741725346,81,0.14188786095473915
12593,0.06441840856659113,6.43095259778924e-06,3.9399889538145154,60.040703693392985,0.25380781817467946,82,0.1471998259657994
12594,0.048907140583841276,4.88244001601957e-06,4.521826180466269,61.23708088865704,0.2211495887037579,83,0.1467579579912126
12595,0.04194601928791377,4.1875026492547425e-06,4.882639091857411,61.90389608654868,0.20480727352297273,84,0.14169755799230188
12596,0.034827253024547325,3.4768283889297965e-06,5.358464889773941,62.71161139735202,0.18662061253931014,85,0.1441717220004648
12597,0.027915099484891747,2.7867814704620866e-06,5.985224017821539,63.67241180923535,0.16707812389685175,86,0.15009311109315604
12598,0.020597511146489254,2.0562606448672542e-06,6.967751070963383,64.99265614316577,0.14351833035013073,87,0.15050469001289457
12599,0.01424663162258914,1.4222480155917858e-06,8.378068417211873,66.59368166042269,0.119359254448866,88,0.15693072602152824
12600,0.010179129021963189,1.0161868824028929e-06,9.911621074606826,68.05369741721566,0.1008916697352323,89,0.1624724930152297
12601,0.006028368420603465,6.018143948926489e-07,12.879532725409332,70.32880574732657,0.07764256835398649,90,0.15794602106325328
12602,0.002548814910673784,2.544491085000692e-07,19.807554084799737,74.06742061762546,0.050485789195314996,91,0.16028852004092187
12603,2.352127365391795e-28,2.348136604228469e-32,65203300950541.3,324.4161952620649,1.5336646847964502e-14,92,0.18839397304691374
12604,1350.4090543510688,0.16099444769907945,0.027212430282802593,16.82615019677619,36.74791224479384,1,0.0011786199174821377
12605,782.1890551157888,0.08733547938742459,0.035755605143783134,19.19768626132485,27.967643002508968,2,0.0021992750698700547
12606,499.05088938445186,0.05401403773173919,0.04476386559107023,21.149355269640143,22.33944693550966,3,0.003837422002106905
12607,357.1441179894397,0.03807024385673722,0.052914932816717164,22.602368589924385,18.898257009296906,4,0.005612300941720605
12608,281.7885625562745,0.02979826174630307,0.05957147029922297,23.63156999204233,16.786558984981838,5,0.005470953066833317
12609,225.66344254043446,0.023722411477608778,0.06656859571116457,24.59619151763141,15.022098473263796,6,0.007855357020162046
12610,175.22810158006337,0.018323349799057267,0.0755436773997145,25.694766050262213,13.237375177128712,7,0.007509472081437707
12611,138.37175898517293,0.014413784287935907,0.0850112239793601,26.72032899131731,11.763152595506568,8,0.011125858989544213
12612,115.61068641051654,0.012014343991373827,0.09300386779672262,27.500823811552365,10.752240994812036,9,0.013970168074592948
12613,92.42899926690747,0.009582202654642791,0.10401497631864734,28.47272109932494,9.614000169903653,10,0.011943887919187546
12614,76.9288555425801,0.007962492899963437,0.11401326013522134,29.269910893067955,8.770909618881047,11,0.016024996992200613
12615,62.09642941739693,0.006417415912828948,0.12690147957008907,30.20013732171257,7.880128769087275,12,0.013149470905773342
12616,52.673075880198496,0.0054382541445339265,0.13778618003671467,30.91491680847379,7.2576219163165625,13,0.016692968900315464
12617,53.178155731784365,0.005490687652747007,0.13713028046271147,30.87347089350323,7.292335409989338,14,0.019834448001347482
12618,40.496968439081606,0.004175877138306918,0.15714072162892911,32.056578472694504,6.363722844301251,15,0.020188700989820063
12619,37.80299735468745,0.003897003612972247,0.1626435638672843,32.355541249726635,6.148414214631887,16,0.022126076044514775
12620,29.691740150631457,0.003058279917780364,0.1835194818760048,33.40444709729574,5.449012768440854,17,0.019813374965451658
12621,27.15643859858531,0.0027964109869665055,0.1918949708037879,33.792075465995694,5.211183992010387,18,0.025179406977258623
12622,26.881770087856786,0.0027680489416956463,0.1928728370760051,33.83622498492131,5.184763262469829,19,0.02624509995803237
12623,22.9803292740172,0.0023653625290392024,0.2086036371595724,34.517241136756,4.793780269684584,20,0.02294480602722615
12624,19.866966835190883,0.002044249411437079,0.22435420645356388,35.14948794074741,4.457237578948522,21,0.026573303039185703
12625,17.162743114297697,0.0017655018965050502,0.24138298240770625,35.78493658695923,4.142794119226504,22,0.028693322907201946
12626,16.41283972754416,0.001688230391292729,0.24683579293520352,35.97896632264157,4.051276308466773,23,0.03000338899437338
12627,15.522537785228378,0.0015965074214933407,0.2538157905219839,36.221176351815075,3.939865198865106,24,0.03364658309146762
12628,14.289535000181122,0.001469505584340636,0.26453975789064177,36.58062264347142,3.7801501293177657,25,0.030817243037745357
12629,12.181222688666033,0.001252419658683115,0.28651974675658826,37.27389478130169,3.4901608399421984,26,0.0327068300684914
12630,10.640875838486261,0.0010938747419819538,0.3065570527810184,37.86102985148805,3.2620355360550968,27,0.034335116972215474
12631,9.886352337771761,0.0010162314198462522,0.3180401560899379,38.18044276731487,3.1442570406650536,28,0.03407446900382638
12632,9.28015657247455,0.0009538603072543915,0.32826331292611577,38.455250572796416,3.0463349409535634,29,0.036490319063887
12633,8.661552079856937,0.0008902204804579729,0.3397833857103607,38.75484639829695,2.9430514912004067,30,0.037920091999694705
12634,7.568101126874202,0.0007777499330093973,0.36350177568844244,39.34093434283105,2.7510181982084747,31,0.037903995951637626
12635,7.198417804213337,0.0007397306382304191,0.37271895088570156,39.55843310882432,2.68298673202335,32,0.04242553794756532
12636,6.749592981275935,0.0006935760865508174,0.38491178454606184,39.83802776379925,2.597997879382494,33,0.04762104002293199
12637,5.809903172189746,0.0005969576019809934,0.414873363917755,40.48911466366409,2.410374073082796,34,0.049659369979053736
12638,5.297897406758319,0.0005443212508513516,0.43445842955312963,40.889768168935134,2.3017161872738177,35,0.05081082694232464
12639,5.190338012231872,0.0005332643955311909,0.43893698808308446,40.9788471938418,2.2782313342222014,36,0.050863138982094824
12640,4.71854868450648,0.00048476843780848527,0.460358090325863,41.39271920545883,2.172222061509016,37,0.05300529603846371
